id,nome,raca,caminho_imagem
97385276,Level Warrior,Warrior,imagens\Warrior\97385276.jpg
19516687,Libromancer Agent,Warrior,imagens\Warrior\19516687.jpg
87259077,Lightning Warrior,Warrior,imagens\Warrior\87259077.jpg
4722253,Lightray Gearfried,Warrior,imagens\Warrior\4722253.jpg
27407330,Lightray Grepher,Warrior,imagens\Warrior\27407330.jpg
72566043,Litmus Doom Swordsman,Warrior,imagens\Warrior\72566043.jpg
73702909,Little Trooper,Warrior,imagens\Warrior\73702909.jpg
90790253,Little-Winguard,Warrior,imagens\Warrior\90790253.jpg
8910971,Lord Gaia the Fierce Knight,Warrior,imagens\Warrior\8910971.jpg
57482479,Luminous Soldier,Warrior,imagens\Warrior\57482479.jpg
56342351,M-Warrior #1,Warrior,imagens\Warrior\56342351.jpg
92731455,M-Warrior #2,Warrior,imagens\Warrior\92731455.jpg
4423206,M-X-Saber Invoker,Warrior,imagens\Warrior\4423206.jpg
75363626,Madolche Chouxvalier,Warrior,imagens\Warrior\75363626.jpg
52404456,Madolche Messengelato,Warrior,imagens\Warrior\52404456.jpg
66078354,Magicore Warrior of the Relics,Warrior,imagens\Warrior\66078354.jpg
59951714,Majiosheldon,Warrior,imagens\Warrior\59951714.jpg
21593977,Makyura the Destructor,Warrior,imagens\Warrior\21593977.jpg
71277255,Mannadium Riumheart,Warrior,imagens\Warrior\71277255.jpg
2460565,Marauding Captain,Warrior,imagens\Warrior\2460565.jpg
48737767,Marmiting Captain,Warrior,imagens\Warrior\48737767.jpg
44287299,Masaki the Legendary Swordsman,Warrior,imagens\Warrior\44287299.jpg
77581312,Masked Clown,Warrior,imagens\Warrior\77581312.jpg
29095552,Masked HERO Acid,Warrior,imagens\Warrior\29095552.jpg
59642500,Masked HERO Anki,Warrior,imagens\Warrior\59642500.jpg
89870349,Masked HERO Blast,Warrior,imagens\Warrior\89870349.jpg
58481572,Masked HERO Dark Law,Warrior,imagens\Warrior\58481572.jpg
62624486,Masked HERO Dian,Warrior,imagens\Warrior\62624486.jpg
22093873,Masked HERO Divine Wind,Warrior,imagens\Warrior\22093873.jpg
58147549,Masked HERO Goka,Warrior,imagens\Warrior\58147549.jpg
50608164,Masked HERO Koga,Warrior,imagens\Warrior\50608164.jpg
10920352,Masked HERO Vapor,Warrior,imagens\Warrior\10920352.jpg
22512406,Masked Ninja Ebisu,Warrior,imagens\Warrior\22512406.jpg
34160055,Master of the Flaming Dragonswords,Warrior,imagens\Warrior\34160055.jpg
22609617,Mataza the Zapper,Warrior,imagens\Warrior\22609617.jpg
94538053,Max Warrior,Warrior,imagens\Warrior\94538053.jpg
30707994,Maximum Six,Warrior,imagens\Warrior\30707994.jpg
11825276,Meizen the Battle Ninja,Warrior,imagens\Warrior\11825276.jpg
18165869,Mementotlan Dark Blade,Warrior,imagens\Warrior\18165869.jpg
75487237,Mid Shield Gardna,Warrior,imagens\Warrior\75487237.jpg
53981499,Mighty Warrior,Warrior,imagens\Warrior\53981499.jpg
32012841,Millennium Shield,Warrior,imagens\Warrior\32012841.jpg
11677278,Mimighoul Armor,Warrior,imagens\Warrior\11677278.jpg
60181553,Mira the Star-Bearer,Warrior,imagens\Warrior\60181553.jpg
49217579,Mirage Knight,Warrior,imagens\Warrior\49217579.jpg
73936388,Mirage Swordsman,Warrior,imagens\Warrior\73936388.jpg
12836042,Missing Force,Warrior,imagens\Warrior\12836042.jpg
66736715,"Moissa Knight, the Comet General",Warrior,imagens\Warrior\66736715.jpg
36121917,Monster Egg,Warrior,imagens\Warrior\36121917.jpg
97612389,Monster Tamer,Warrior,imagens\Warrior\97612389.jpg
45909477,Moon Envoy,Warrior,imagens\Warrior\45909477.jpg
38267552,"Morpheus, the Dream Mirror Black Knight",Warrior,imagens\Warrior\38267552.jpg
1872843,"Morpheus, the Dream Mirror White Knight",Warrior,imagens\Warrior\1872843.jpg
43573231,Morpho Butterspy,Warrior,imagens\Warrior\43573231.jpg
18837926,Motivating Captain,Warrior,imagens\Warrior\18837926.jpg
4848423,Muscle Medic,Warrior,imagens\Warrior\4848423.jpg
93900406,Mushroom Man #2,Warrior,imagens\Warrior\93900406.jpg
54098121,Mysterious Puppeteer,Warrior,imagens\Warrior\54098121.jpg
47507260,Mystic Swordsman LV2,Warrior,imagens\Warrior\47507260.jpg
74591968,Mystic Swordsman LV4,Warrior,imagens\Warrior\74591968.jpg
60482781,Mystic Swordsman LV6,Warrior,imagens\Warrior\60482781.jpg
4906301,Necro Gardna,Warrior,imagens\Warrior\4906301.jpg
39468724,Nekroz of Areadbhair,Warrior,imagens\Warrior\39468724.jpg
26674724,Nekroz of Brionac,Warrior,imagens\Warrior\26674724.jpg
99185129,Nekroz of Clausolas,Warrior,imagens\Warrior\99185129.jpg
52068432,Nekroz of Trishula,Warrior,imagens\Warrior\52068432.jpg
85840608,Neo Space Connector,Warrior,imagens\Warrior\85840608.jpg
19594506,Neo Space Pathfinder,Warrior,imagens\Warrior\19594506.jpg
17955766,Neo-Spacian Aqua Dolphin,Warrior,imagens\Warrior\17955766.jpg
78734254,Neo-Spacian Marine Dolphin,Warrior,imagens\Warrior\78734254.jpg
2191144,Night Papilloperative,Warrior,imagens\Warrior\2191144.jpg
30194529,Ningirsu the World Chalice Warrior,Warrior,imagens\Warrior\30194529.jpg
95027497,Ninja Grandmaster Hanzo,Warrior,imagens\Warrior\95027497.jpg
37354507,Ninja Grandmaster Saizo,Warrior,imagens\Warrior\37354507.jpg
4041838,Ninja Grandmaster Sasuke,Warrior,imagens\Warrior\4041838.jpg
18013090,Nitro Warrior,Warrior,imagens\Warrior\18013090.jpg
92125819,Noble Knight Artorigus,Warrior,imagens\Warrior\92125819.jpg
30575681,Noble Knight Bedwyr,Warrior,imagens\Warrior\30575681.jpg
47120245,Noble Knight Borz,Warrior,imagens\Warrior\47120245.jpg
57690191,Noble Knight Brothers,Warrior,imagens\Warrior\57690191.jpg
42472002,Noble Knight Custennin,Warrior,imagens\Warrior\42472002.jpg
53550467,Noble Knight Drystan,Warrior,imagens\Warrior\53550467.jpg
93085839,Noble Knight Eachtar,Warrior,imagens\Warrior\93085839.jpg
19680539,Noble Knight Gawayn,Warrior,imagens\Warrior\19680539.jpg
13391185,Noble Knight Gwalchavad,Warrior,imagens\Warrior\13391185.jpg
88923963,Noble Knight Iyvanne,Warrior,imagens\Warrior\88923963.jpg
18426196,Noble Knight Joan,Warrior,imagens\Warrior\18426196.jpg
59057152,Noble Knight Medraut,Warrior,imagens\Warrior\59057152.jpg
5361816,Noble Knight Pellinore,Warrior,imagens\Warrior\5361816.jpg
73359475,Noble Knight Peredur,Warrior,imagens\Warrior\73359475.jpg
34242278,Noble Knight's Shield-Bearer,Warrior,imagens\Warrior\34242278.jpg
7721912,Noble Knight's Spearholder,Warrior,imagens\Warrior\7721912.jpg
6609736,Noh-P.U.N.K. Deer Note,Warrior,imagens\Warrior\6609736.jpg
92887027,Nomadic Force,Warrior,imagens\Warrior\92887027.jpg
91011603,Nordic Smith Ivaldi,Warrior,imagens\Warrior\91011603.jpg
51616747,Nubian Guard,Warrior,imagens\Warrior\51616747.jpg
11411223,Number 10: Illumiknight,Warrior,imagens\Warrior\11411223.jpg
59627393,Number 105: Battlin' Boxer Star Cestus,Warrior,imagens\Warrior\59627393.jpg
19333131,Number 12: Crimson Shadow Armor Ninja,Warrior,imagens\Warrior\19333131.jpg
84013237,Number 39: Utopia,Warrior,imagens\Warrior\84013237.jpg
21521304,Number 39: Utopia Beyond,Warrior,imagens\Warrior\21521304.jpg
62517849,Number 39: Utopia Double,Warrior,imagens\Warrior\62517849.jpg
93777634,Number 39: Utopia Rising,Warrior,imagens\Warrior\93777634.jpg
84124261,Number 39: Utopia Roots,Warrior,imagens\Warrior\84124261.jpg
54366836,Number 54: Lion Heart,Warrior,imagens\Warrior\54366836.jpg
82697249,Number 59: Crooked Cook,Warrior,imagens\Warrior\82697249.jpg
36076683,Number 73: Abyss Splash,Warrior,imagens\Warrior\36076683.jpg
71921856,Number 79: Battlin' Boxer Nova Kaiser,Warrior,imagens\Warrior\71921856.jpg
63504681,Number 86: Heroic Champion - Rhongomyniad,Warrior,imagens\Warrior\63504681.jpg
8165596,Number 90: Galaxy-Eyes Photon Lord,Warrior,imagens\Warrior\8165596.jpg
23187256,Number 93: Utopia Kaiser,Warrior,imagens\Warrior\23187256.jpg
62070231,Number 94: Crystalzero,Warrior,imagens\Warrior\62070231.jpg
55470553,Number 98: Antitopian,Warrior,imagens\Warrior\55470553.jpg
95134948,Number 99: Utopia Dragonar,Warrior,imagens\Warrior\95134948.jpg
85121942,Number C105: Battlin' Boxer Comet Cestus,Warrior,imagens\Warrior\85121942.jpg
56840427,Number C39: Utopia Ray,Warrior,imagens\Warrior\56840427.jpg
66970002,Number C39: Utopia Ray V,Warrior,imagens\Warrior\66970002.jpg
87911394,Number C39: Utopia Ray Victory,Warrior,imagens\Warrior\87911394.jpg
96864105,Number C73: Abyss Supra Splash,Warrior,imagens\Warrior\96864105.jpg
10300821,Number C79: Battlin' Boxer General Kaiser,Warrior,imagens\Warrior\10300821.jpg
26973555,Number F0: Utopic Draco Future,Warrior,imagens\Warrior\26973555.jpg
65305468,Number F0: Utopic Future,Warrior,imagens\Warrior\65305468.jpg
43490025,Number F0: Utopic Future Slash,Warrior,imagens\Warrior\43490025.jpg
41522092,Number F0: Utopic Future Zexal,Warrior,imagens\Warrior\41522092.jpg
52653092,Number S0: Utopic ZEXAL,Warrior,imagens\Warrior\52653092.jpg
86532744,Number S39: Utopia Prime,Warrior,imagens\Warrior\86532744.jpg
56832966,Number S39: Utopia the Lightning,Warrior,imagens\Warrior\56832966.jpg
21858819,Number XX: Utopic Dark Infinity,Warrior,imagens\Warrior\21858819.jpg
37115973,Numeral Hunter,Warrior,imagens\Warrior\37115973.jpg
52077741,Obnoxious Celtic Guard,Warrior,imagens\Warrior\52077741.jpg
75620895,One-Eyed Skill Gainer,Warrior,imagens\Warrior\75620895.jpg
15744417,Orgoth the Relentless,Warrior,imagens\Warrior\15744417.jpg
82065276,Oscillo Hero,Warrior,imagens\Warrior\82065276.jpg
75214390,Overlay Booster,Warrior,imagens\Warrior\75214390.jpg
39229392,Overlay Sentinel,Warrior,imagens\Warrior\39229392.jpg
6075801,Paladin of Felgrand,Warrior,imagens\Warrior\6075801.jpg
85346853,Paladin of Photon Dragon,Warrior,imagens\Warrior\85346853.jpg
17988746,Parry Knights,Warrior,imagens\Warrior\17988746.jpg
64751286,Penumbral Soldier Lady,Warrior,imagens\Warrior\64751286.jpg
4849037,Performance of Sword,Warrior,imagens\Warrior\4849037.jpg
8820526,Performapal Clay Breaker,Warrior,imagens\Warrior\8820526.jpg
17540705,Performapal Dag Daggerman,Warrior,imagens\Warrior\17540705.jpg
88358139,Performapal Helpprincess,Warrior,imagens\Warrior\88358139.jpg
7268133,Performapal Life Swordsman,Warrior,imagens\Warrior\7268133.jpg
220414,Performapal Turn Trooper,Warrior,imagens\Warrior\220414.jpg
17189532,Phantom Bounzer,Warrior,imagens\Warrior\17189532.jpg
69488544,Phoenix Gearfried,Warrior,imagens\Warrior\69488544.jpg
98881931,Photon Advancer,Warrior,imagens\Warrior\98881931.jpg
75797046,Photon Alexandra Queen,Warrior,imagens\Warrior\75797046.jpg
13492423,Photon Caesar,Warrior,imagens\Warrior\13492423.jpg
2618045,Photon Chargeman,Warrior,imagens\Warrior\2618045.jpg
1362589,Photon Crusher,Warrior,imagens\Warrior\1362589.jpg
73478096,Photon Emperor,Warrior,imagens\Warrior\73478096.jpg
97639441,Photon Jumper,Warrior,imagens\Warrior\97639441.jpg
28150174,Photon Papilloperative,Warrior,imagens\Warrior\28150174.jpg
9718968,Photon Slasher,Warrior,imagens\Warrior\9718968.jpg
92661479,Photon Strike Bounzer,Warrior,imagens\Warrior\92661479.jpg
65367484,Photon Thrasher,Warrior,imagens\Warrior\65367484.jpg
43147039,Photon Vanisher,Warrior,imagens\Warrior\43147039.jpg
20700531,Pilgrim of the Ice Barrier,Warrior,imagens\Warrior\20700531.jpg
6903857,Power Breaker,Warrior,imagens\Warrior\6903857.jpg
68075840,Power Pro Knight Sisters,Warrior,imagens\Warrior\68075840.jpg
51371017,Princess of Tsurugi,Warrior,imagens\Warrior\51371017.jpg
10071456,Protector of the Throne,Warrior,imagens\Warrior\10071456.jpg
3167573,Puppet King,Warrior,imagens\Warrior\3167573.jpg
89839552,Puppet Pawn,Warrior,imagens\Warrior\89839552.jpg
15001619,Puppet Queen,Warrior,imagens\Warrior\15001619.jpg
77590412,Puppet Rook,Warrior,imagens\Warrior\77590412.jpg
48228390,Pyrite Knight,Warrior,imagens\Warrior\48228390.jpg
71411377,Queen's Bodyguard,Warrior,imagens\Warrior\71411377.jpg
5901497,Queen's Double,Warrior,imagens\Warrior\5901497.jpg
25652259,Queen's Knight,Warrior,imagens\Warrior\25652259.jpg
30163008,"Ra'ten, the Heavenly General",Warrior,imagens\Warrior\30163008.jpg
77558536,"Raiden, Hand of the Lightsworn",Warrior,imagens\Warrior\77558536.jpg
28781003,Raider's Knight,Warrior,imagens\Warrior\28781003.jpg
99991455,Raijin the Breakbolt Star,Warrior,imagens\Warrior\99991455.jpg
86346643,Rainbow Neos,Warrior,imagens\Warrior\86346643.jpg
255998,Rapid Warrior,Warrior,imagens\Warrior\255998.jpg
96540807,Regenesis Warrior,Warrior,imagens\Warrior\96540807.jpg
70630741,Rescue Warrior,Warrior,imagens\Warrior\70630741.jpg
65734501,Rescue-ACE Air Lifter,Warrior,imagens\Warrior\65734501.jpg
38339996,Rescue-ACE Impulse,Warrior,imagens\Warrior\38339996.jpg
91222209,Rescue-ACE Monitor,Warrior,imagens\Warrior\91222209.jpg
62403074,Rhaimundos of the Red Sword,Warrior,imagens\Warrior\62403074.jpg
2322421,Road Warrior,Warrior,imagens\Warrior\2322421.jpg
46354113,Rocket Hermos Cannon,Warrior,imagens\Warrior\46354113.jpg
30860696,Rocket Warrior,Warrior,imagens\Warrior\30860696.jpg
86028783,Rookie Warrior Lady,Warrior,imagens\Warrior\86028783.jpg
51852507,Rose Archer,Warrior,imagens\Warrior\51852507.jpg
96385345,Rose Paladin,Warrior,imagens\Warrior\96385345.jpg
2752099,Rose Shaman,Warrior,imagens\Warrior\2752099.jpg
1557341,"Rose, Warrior of Revenge",Warrior,imagens\Warrior\1557341.jpg
66661678,Royal Knight of the Ice Barrier,Warrior,imagens\Warrior\66661678.jpg
11020863,Royal Straight Slasher,Warrior,imagens\Warrior\11020863.jpg
36736723,Rush Warrior,Warrior,imagens\Warrior\36736723.jpg
49868263,Ryu Senshi,Warrior,imagens\Warrior\49868263.jpg
22180094,S-Force Rappa Chiyomaru,Warrior,imagens\Warrior\22180094.jpg
53782828,S-Force Retroactive,Warrior,imagens\Warrior\53782828.jpg
29301450,S:P Little Knight,Warrior,imagens\Warrior\29301450.jpg
10613952,Sacred Noble Knight of King Artorigus,Warrior,imagens\Warrior\10613952.jpg
78876707,Sacred Noble Knight of King Custennin,Warrior,imagens\Warrior\78876707.jpg
36608728,Saiba the Fighting Swordsmith,Warrior,imagens\Warrior\36608728.jpg
41705642,Salvage Warrior,Warrior,imagens\Warrior\41705642.jpg
72237166,Samsara Kaiser,Warrior,imagens\Warrior\72237166.jpg
64926005,Samurai of the Ice Barrier,Warrior,imagens\Warrior\64926005.jpg
14344682,Samurai Sword Baron,Warrior,imagens\Warrior\14344682.jpg
16222645,Sasuke Samurai,Warrior,imagens\Warrior\16222645.jpg
11760174,Sasuke Samurai #2,Warrior,imagens\Warrior\11760174.jpg
77379481,Sasuke Samurai #3,Warrior,imagens\Warrior\77379481.jpg
64538655,Sasuke Samurai #4,Warrior,imagens\Warrior\64538655.jpg
65056481,Satellarknight Alsahm,Warrior,imagens\Warrior\65056481.jpg
2273734,Satellarknight Altair,Warrior,imagens\Warrior\2273734.jpg
26057276,Satellarknight Betelgeuse,Warrior,imagens\Warrior\26057276.jpg
86466163,Satellarknight Capella,Warrior,imagens\Warrior\86466163.jpg
75878039,Satellarknight Deneb,Warrior,imagens\Warrior\75878039.jpg
99668578,Satellarknight Procyon,Warrior,imagens\Warrior\99668578.jpg
13851202,Satellarknight Rigel,Warrior,imagens\Warrior\13851202.jpg
63274863,Satellarknight Sirius,Warrior,imagens\Warrior\63274863.jpg
1050186,Satellarknight Unukalhai,Warrior,imagens\Warrior\1050186.jpg
38667773,Satellarknight Vega,Warrior,imagens\Warrior\38667773.jpg
96223501,Satellarknight Zefrathuban,Warrior,imagens\Warrior\96223501.jpg
84664085,Satellite Warrior,Warrior,imagens\Warrior\84664085.jpg
82361809,Scareclaw Reichheart,Warrior,imagens\Warrior\82361809.jpg
45298492,Scarred Warrior,Warrior,imagens\Warrior\45298492.jpg
67532912,Science Soldier,Warrior,imagens\Warrior\67532912.jpg
65503206,Scrap Soldier,Warrior,imagens\Warrior\65503206.jpg
80885324,Search Striker,Warrior,imagens\Warrior\80885324.jpg
70180284,Secret Six Samurai - Doji,Warrior,imagens\Warrior\70180284.jpg
71207871,Secret Six Samurai - Fuma,Warrior,imagens\Warrior\71207871.jpg
7291576,Secret Six Samurai - Genba,Warrior,imagens\Warrior\7291576.jpg
44686185,Secret Six Samurai - Hatsume,Warrior,imagens\Warrior\44686185.jpg
6579928,Secret Six Samurai - Kizaru,Warrior,imagens\Warrior\6579928.jpg
33964637,Secret Six Samurai - Rihan,Warrior,imagens\Warrior\33964637.jpg
87483942,Senior Silver Ninja,Warrior,imagens\Warrior\87483942.jpg
62503746,Senko the Skybolt Star,Warrior,imagens\Warrior\62503746.jpg
43366227,Seven Swords Warrior,Warrior,imagens\Warrior\43366227.jpg
1828513,Shadow of the Six Samurai - Shien,Warrior,imagens\Warrior\1828513.jpg
37620434,Shadow Tamer,Warrior,imagens\Warrior\37620434.jpg
1164211,Shield of the Millennium Dynasty,Warrior,imagens\Warrior\1164211.jpg
95360850,Shield Warrior,Warrior,imagens\Warrior\95360850.jpg
98126725,Shien's Advisor,Warrior,imagens\Warrior\98126725.jpg
98162021,Shien's Daredevil,Warrior,imagens\Warrior\98162021.jpg
99675356,Shien's Footsoldier,Warrior,imagens\Warrior\99675356.jpg
33883834,Shien's Squire,Warrior,imagens\Warrior\33883834.jpg
86952477,Shine Knight,Warrior,imagens\Warrior\86952477.jpg
14771222,Shore Knight,Warrior,imagens\Warrior\14771222.jpg
32615065,Shura the Combat Star,Warrior,imagens\Warrior\32615065.jpg
90307777,"Shurit, Strategist of the Nekroz",Warrior,imagens\Warrior\90307777.jpg
9634146,Signal Warrior,Warrior,imagens\Warrior\9634146.jpg
15180041,Silent Swordsman,Warrior,imagens\Warrior\15180041.jpg
1995985,Silent Swordsman LV3,Warrior,imagens\Warrior\1995985.jpg
74388798,Silent Swordsman LV5,Warrior,imagens\Warrior\74388798.jpg
37267041,Silent Swordsman LV7,Warrior,imagens\Warrior\37267041.jpg
39321065,Silent Swordsman Zero,Warrior,imagens\Warrior\39321065.jpg
9791914,Silver Sentinel,Warrior,imagens\Warrior\9791914.jpg
3627449,Skull Guardian,Warrior,imagens\Warrior\3627449.jpg
10774240,"Skull Guardian, Protector of the Voiceless Voice",Warrior,imagens\Warrior\10774240.jpg
5265750,Skull Mariner,Warrior,imagens\Warrior\5265750.jpg
54844990,Skull Stalker,Warrior,imagens\Warrior\54844990.jpg
26077387,Sky Striker Ace - Raye,Warrior,imagens\Warrior\26077387.jpg
37351133,Sky Striker Ace - Roze,Warrior,imagens\Warrior\37351133.jpg
33318980,Soldier Gaia the Fierce Knight,Warrior,imagens\Warrior\33318980.jpg
38942059,Sonic Maid,Warrior,imagens\Warrior\38942059.jpg
17932494,Sonic Warrior,Warrior,imagens\Warrior\17932494.jpg
73129314,Soul of Gaia the Fierce Knight,Warrior,imagens\Warrior\73129314.jpg
9365703,Speed Warrior,Warrior,imagens\Warrior\9365703.jpg
93966624,Spell Strider,Warrior,imagens\Warrior\93966624.jpg
93187568,Spell Striker,Warrior,imagens\Warrior\93187568.jpg
65685470,Spirit of the Six Samurai,Warrior,imagens\Warrior\65685470.jpg
21088856,Spy-C-Spy,Warrior,imagens\Warrior\21088856.jpg
1322368,SPYRAL Double Helix,Warrior,imagens\Warrior\1322368.jpg
41091257,SPYRAL Super Agent,Warrior,imagens\Warrior\41091257.jpg
20584712,SPYRAL Tough,Warrior,imagens\Warrior\20584712.jpg
38783169,Squeaknight,Warrior,imagens\Warrior\38783169.jpg
97792247,Stardust Assault Warrior,Warrior,imagens\Warrior\97792247.jpg
64880894,Stardust Charge Warrior,Warrior,imagens\Warrior\64880894.jpg
74892653,Stardust Warrior,Warrior,imagens\Warrior\74892653.jpg
40390147,Starliege Lord Galaxion,Warrior,imagens\Warrior\40390147.jpg
61344030,Starliege Paladynamo,Warrior,imagens\Warrior\61344030.jpg
23923758,Steam Knight - Hamburk,Warrior,imagens\Warrior\23923758.jpg
56638325,Stellarknight Delteros,Warrior,imagens\Warrior\56638325.jpg
42589641,Stellarknight Triverr,Warrior,imagens\Warrior\42589641.jpg
68167124,Stinging Swordsman,Warrior,imagens\Warrior\68167124.jpg
41006930,Strike Ninja,Warrior,imagens\Warrior\41006930.jpg
23535429,Stronghold Guardian,Warrior,imagens\Warrior\23535429.jpg
71068263,Stuffed Animal,Warrior,imagens\Warrior\71068263.jpg
54485355,Sublimation Knight,Warrior,imagens\Warrior\54485355.jpg
16719140,Subterror Nemesis Warrior,Warrior,imagens\Warrior\16719140.jpg
55291359,Succubus Knight,Warrior,imagens\Warrior\55291359.jpg
78360952,Sunlit Sentinel,Warrior,imagens\Warrior\78360952.jpg
59975920,Super Quantum Red Layer,Warrior,imagens\Warrior\59975920.jpg
79234734,Super Soldier Soul,Warrior,imagens\Warrior\79234734.jpg
44072894,Supply,Warrior,imagens\Warrior\44072894.jpg
41422426,Supporter in the Shadows,Warrior,imagens\Warrior\41422426.jpg
79972330,Swallowtail Butterspy,Warrior,imagens\Warrior\79972330.jpg
40453765,Swamp Battleguard,Warrior,imagens\Warrior\40453765.jpg
16589042,Swift Gaia the Fierce Knight,Warrior,imagens\Warrior\16589042.jpg
64689404,Sword Breaker,Warrior,imagens\Warrior\64689404.jpg
51345461,Sword Hunter,Warrior,imagens\Warrior\51345461.jpg
81336148,Sword Master,Warrior,imagens\Warrior\81336148.jpg
85255550,Swordsman from a Distant Land,Warrior,imagens\Warrior\85255550.jpg
3573512,Swordsman of Landstar,Warrior,imagens\Warrior\3573512.jpg
64605089,Swordsman of Revealing Light,Warrior,imagens\Warrior\64605089.jpg
50005633,Swordstalker,Warrior,imagens\Warrior\50005633.jpg
32480825,T.G. Mighty Striker,Warrior,imagens\Warrior\32480825.jpg
24943456,T.G. Power Gladiator,Warrior,imagens\Warrior\24943456.jpg
99937842,T.G. Star Guardian,Warrior,imagens\Warrior\99937842.jpg
1315120,T.G. Striker,Warrior,imagens\Warrior\1315120.jpg
89698120,Tactical Espionage Expert,Warrior,imagens\Warrior\89698120.jpg
16968936,Tactical Trainer of the Six Samurai,Warrior,imagens\Warrior\16968936.jpg
86039057,Tasuke Knight,Warrior,imagens\Warrior\86039057.jpg
18444902,Tatakawa Knight,Warrior,imagens\Warrior\18444902.jpg
73956664,Tearlaments Reinoheart,Warrior,imagens\Warrior\73956664.jpg
42822433,Tellarknight Altairan,Warrior,imagens\Warrior\42822433.jpg
58858807,Tellarknight Constellar Caduceus,Warrior,imagens\Warrior\58858807.jpg
79210531,Tellarknight Lyran,Warrior,imagens\Warrior\79210531.jpg
18326736,Tellarknight Ptolemaeus,Warrior,imagens\Warrior\18326736.jpg
33837653,Tenma the Sky Star,Warrior,imagens\Warrior\33837653.jpg
90122655,Tenmataitei,Warrior,imagens\Warrior\90122655.jpg
56681873,"Terratiger, the Empowered Warrior",Warrior,imagens\Warrior\56681873.jpg
67584223,Tessera the Prime Squire,Warrior,imagens\Warrior\67584223.jpg
16469012,Teva,Warrior,imagens\Warrior\16469012.jpg
97093037,The Creator Incarnate,Warrior,imagens\Warrior\97093037.jpg
66362965,The Fiend Megacyber,Warrior,imagens\Warrior\66362965.jpg
16255173,The Grand Jupiter,Warrior,imagens\Warrior\16255173.jpg
1525329,The Hunter with 7 Weapons,Warrior,imagens\Warrior\1525329.jpg
52035300,The Immortal Bushi,Warrior,imagens\Warrior\52035300.jpg
28003512,The Judgement Hand,Warrior,imagens\Warrior\28003512.jpg
86099788,The Last Warrior from Another Planet,Warrior,imagens\Warrior\86099788.jpg
3643300,The Legendary Fisherman,Warrior,imagens\Warrior\3643300.jpg
19801646,The Legendary Fisherman II,Warrior,imagens\Warrior\19801646.jpg
44968687,The Legendary Fisherman III,Warrior,imagens\Warrior\44968687.jpg
25109950,The Little Swordsman of Aile,Warrior,imagens\Warrior\25109950.jpg
90432163,The Phantom Knights of Ancient Cloak,Warrior,imagens\Warrior\90432163.jpg
62709239,The Phantom Knights of Break Sword,Warrior,imagens\Warrior\62709239.jpg
99315585,The Phantom Knights of Cloven Helm,Warrior,imagens\Warrior\99315585.jpg
12219047,The Phantom Knights of Cursed Javelin,Warrior,imagens\Warrior\12219047.jpg
36704180,The Phantom Knights of Fragile Armor,Warrior,imagens\Warrior\36704180.jpg
63821877,The Phantom Knights of Ragged Gloves,Warrior,imagens\Warrior\63821877.jpg
26692769,The Phantom Knights of Rusty Bardiche,Warrior,imagens\Warrior\26692769.jpg
36426778,The Phantom Knights of Silent Boots,Warrior,imagens\Warrior\36426778.jpg
88544390,The Phantom Knights of Stained Greaves,Warrior,imagens\Warrior\88544390.jpg
25538345,The Phantom Knights of Torn Scales,Warrior,imagens\Warrior\25538345.jpg
27782503,The Six Samurai - Irou,Warrior,imagens\Warrior\27782503.jpg
90397998,The Six Samurai - Kamon,Warrior,imagens\Warrior\90397998.jpg
31904181,The Six Samurai - Nisashi,Warrior,imagens\Warrior\31904181.jpg
64398890,The Six Samurai - Yaichi,Warrior,imagens\Warrior\64398890.jpg
69025477,The Six Samurai - Yariza,Warrior,imagens\Warrior\69025477.jpg
95519486,The Six Samurai - Zanji,Warrior,imagens\Warrior\95519486.jpg
65475294,The Unfriendly Amazon,Warrior,imagens\Warrior\65475294.jpg
84332527,"Therion ""Bull"" Ain",Warrior,imagens\Warrior\84332527.jpg
76075810,Throwstone Unit,Warrior,imagens\Warrior\76075810.jpg
53315891,Timaeus the Knight of Destiny,Warrior,imagens\Warrior\53315891.jpg
30118701,Todoroki the Earthbolt Star,Warrior,imagens\Warrior\30118701.jpg
28711704,Toon Black Luster Soldier,Warrior,imagens\Warrior\28711704.jpg
61190918,Toon Buster Blader,Warrior,imagens\Warrior\61190918.jpg
15270885,Toon Goblin Attack Force,Warrior,imagens\Warrior\15270885.jpg
83370323,Torapart,Warrior,imagens\Warrior\83370323.jpg
75372290,Total Defense Shogun,Warrior,imagens\Warrior\75372290.jpg
65504487,Toy Soldier,Warrior,imagens\Warrior\65504487.jpg
46461247,Trap Master,Warrior,imagens\Warrior\46461247.jpg
52445243,Tri-Edge Master,Warrior,imagens\Warrior\52445243.jpg
20474741,Trident Warrior,Warrior,imagens\Warrior\20474741.jpg
34796454,Triple Star Trion,Warrior,imagens\Warrior\34796454.jpg
78098950,Tsumuha-Kutsunagi the Lord of Swords,Warrior,imagens\Warrior\78098950.jpg
74093656,Tune Warrior,Warrior,imagens\Warrior\74093656.jpg
46195773,Turbo Warrior,Warrior,imagens\Warrior\46195773.jpg
88559132,Turret Warrior,Warrior,imagens\Warrior\88559132.jpg
76930964,"Twilight Ninja Getsuga, the Shogun",Warrior,imagens\Warrior\76930964.jpg
79441381,Twilight Ninja Jogen,Warrior,imagens\Warrior\79441381.jpg
6830480,Twilight Ninja Kagen,Warrior,imagens\Warrior\6830480.jpg
